,Code,Year,Value,Value (TWh)
7081,JOR,1973-01-01,0.615,7.15245
7082,JOR,1974-01-01,0.649,7.5478700000000005
7083,JOR,1975-01-01,0.753,8.757390000000001
7084,JOR,1976-01-01,0.968,11.25784
7085,JOR,1977-01-01,0.991,11.52533
7086,JOR,1978-01-01,1.215,14.130450000000002
7087,JOR,1979-01-01,1.248,14.514240000000001
7088,JOR,1980-01-01,1.522,17.700860000000002
7089,JOR,1981-01-01,1.896,22.05048
7090,JOR,1982-01-01,2.156,25.07428
7091,JOR,1983-01-01,2.341,27.225830000000006
7092,JOR,1984-01-01,2.575,29.947250000000004
7093,JOR,1985-01-01,2.617,30.43571
7094,JOR,1986-01-01,2.808,32.65704
7095,JOR,1987-01-01,2.977,34.62251
7096,JOR,1988-01-01,2.951,34.320130000000006
7097,JOR,1989-01-01,2.972,34.56436
7098,JOR,1990-01-01,3.274,38.076620000000005
7099,JOR,1991-01-01,3.384,39.355920000000005
7100,JOR,1992-01-01,3.802,44.21726
7101,JOR,1993-01-01,3.766,43.79858
7102,JOR,1994-01-01,4.037,46.95031
7103,JOR,1995-01-01,4.302,50.03226
7104,JOR,1996-01-01,4.413,51.323190000000004
7105,JOR,1997-01-01,4.509,52.43967000000001
7106,JOR,1998-01-01,4.662,54.219060000000006
7107,JOR,1999-01-01,4.648,54.05624
7108,JOR,2000-01-01,4.866,56.59158
7109,JOR,2001-01-01,4.817,56.021710000000006
7110,JOR,2002-01-01,5.06,58.8478
7111,JOR,2003-01-01,5.173,60.16199
7112,JOR,2004-01-01,6.218,72.31534
7113,JOR,2005-01-01,6.677,77.65351
7114,JOR,2006-01-01,6.854,79.71202000000001
7115,JOR,2007-01-01,7.209,83.84067
7116,JOR,2008-01-01,7.069,82.21247000000001
7117,JOR,2009-01-01,7.458,86.73654
7118,JOR,2010-01-01,7.103,82.60789
7119,JOR,2011-01-01,7.065,82.16595000000001
7120,JOR,2012-01-01,7.849,91.28387000000001
7121,JOR,2013-01-01,7.727,89.86501000000001
7122,JOR,2014-01-01,8.178,95.11014000000002
7123,JOR,2015-01-01,8.623,100.28549
7124,JOR,2016-01-01,8.882,103.29766000000001
7125,JOR,2017-01-01,9.385,109.14755000000001
7126,JOR,2018-01-01,9.105,105.89115000000001
7127,JOR,2019-01-01,8.865,103.09995
7128,JOR,2020-01-01,8.47,98.50610000000002
7129,JOR,2021-01-01,0.0,0.0
7130,KEN,1960-01-01,0.0,0.0
7131,KEN,1961-01-01,0.0,0.0
7132,KEN,1962-01-01,0.0,0.0
7133,KEN,1963-01-01,0.0,0.0
7134,KEN,1964-01-01,0.0,0.0
7135,KEN,1965-01-01,0.0,0.0
7136,KEN,1966-01-01,0.0,0.0
7137,KEN,1967-01-01,0.0,0.0
7138,KEN,1968-01-01,0.0,0.0
7139,KEN,1969-01-01,0.0,0.0
7140,KEN,1970-01-01,0.0,0.0
7141,KEN,1971-01-01,5.197,60.44111
7142,KEN,1972-01-01,5.437,63.232310000000005
7143,KEN,1973-01-01,5.583,64.93029000000001
7144,KEN,1974-01-01,5.798,67.43074
7145,KEN,1975-01-01,5.942,69.10546000000001
7146,KEN,1976-01-01,6.236,72.52468
7147,KEN,1977-01-01,6.55,76.1765
7148,KEN,1978-01-01,6.752,78.52576
7149,KEN,1979-01-01,7.001,81.42163000000001
7150,KEN,1980-01-01,7.266,84.50358
7151,KEN,1981-01-01,7.475,86.93425
7152,KEN,1982-01-01,7.616,88.57408
7153,KEN,1983-01-01,7.753,90.16739000000001
7154,KEN,1984-01-01,8.208,95.45904
7155,KEN,1985-01-01,8.569,99.65747000000002
7156,KEN,1986-01-01,9.346,108.69398000000001
7157,KEN,1987-01-01,9.737,113.24131000000001
7158,KEN,1988-01-01,9.985,116.12555
7159,KEN,1989-01-01,10.355,120.42865000000002
7160,KEN,1990-01-01,10.577,123.01051000000001
7161,KEN,1991-01-01,10.774,125.30162
7162,KEN,1992-01-01,11.056,128.58128
7163,KEN,1993-01-01,11.316,131.60508000000002
7164,KEN,1994-01-01,11.468,133.37284
7165,KEN,1995-01-01,12.067,140.33921
7166,KEN,1996-01-01,12.537,145.80531000000002
7167,KEN,1997-01-01,12.706,147.77078
7168,KEN,1998-01-01,13.254,154.14402
7169,KEN,1999-01-01,13.567,157.78421
7170,KEN,2000-01-01,14.104,164.02952
7171,KEN,2001-01-01,14.289,166.18107
7172,KEN,2002-01-01,14.499,168.62337000000002
7173,KEN,2003-01-01,14.597,169.76311
7174,KEN,2004-01-01,15.549,180.83487
7175,KEN,2005-01-01,16.171,188.06873000000002
7176,KEN,2006-01-01,16.924,196.82612
7177,KEN,2007-01-01,17.286,201.03618000000003
7178,KEN,2008-01-01,17.826,207.31638
7179,KEN,2009-01-01,18.972,220.64436000000003
7180,KEN,2010-01-01,19.497,226.75011
7181,KEN,2011-01-01,20.234,235.32142000000005
7182,KEN,2012-01-01,20.39,237.1357
7183,KEN,2013-01-01,21.43,249.23090000000002
7184,KEN,2014-01-01,23.291,270.87433000000004
7185,KEN,2015-01-01,25.47,296.2161
7186,KEN,2016-01-01,26.234,305.10142
7187,KEN,2017-01-01,27.119,315.39397
7188,KEN,2018-01-01,27.888,324.33744
7189,KEN,2019-01-01,28.453,330.90839
7190,KEN,2020-01-01,28.6,332.61800000000005
7191,KEN,2021-01-01,0.0,0.0
7192,KWT,1960-01-01,0.0,0.0
7193,KWT,1961-01-01,0.0,0.0
7194,KWT,1962-01-01,0.0,0.0
7195,KWT,1963-01-01,0.0,0.0
7196,KWT,1964-01-01,0.0,0.0
7197,KWT,1965-01-01,0.0,0.0
7198,KWT,1966-01-01,0.0,0.0
7199,KWT,1967-01-01,0.0,0.0
7200,KWT,1968-01-01,0.0,0.0
7201,KWT,1969-01-01,0.0,0.0
7202,KWT,1970-01-01,0.0,0.0
7203,KWT,1971-01-01,6.121,71.18723000000001
7204,KWT,1972-01-01,6.761,78.63043
7205,KWT,1973-01-01,7.127,82.88701
7206,KWT,1974-01-01,6.81,79.2003
7207,KWT,1975-01-01,6.474,75.29262000000001
7208,KWT,1976-01-01,7.022,81.66586000000001
7209,KWT,1977-01-01,7.581,88.16703000000001
7210,KWT,1978-01-01,8.264,96.11032
7211,KWT,1979-01-01,10.411,121.07993
7212,KWT,1980-01-01,10.427,121.26601000000001
7213,KWT,1981-01-01,10.266,119.39358000000001
7214,KWT,1982-01-01,11.411,132.70993
7215,KWT,1983-01-01,12.121,140.96723
7216,KWT,1984-01-01,12.536,145.79368
7217,KWT,1985-01-01,13.951,162.25013
7218,KWT,1986-01-01,15.111,175.74093000000002
7219,KWT,1987-01-01,16.444,191.24372
7220,KWT,1988-01-01,20.082,233.55366000000004
7221,KWT,1989-01-01,23.471,272.96773
7222,KWT,1990-01-01,9.038,105.11194
7223,KWT,1991-01-01,2.623,30.505490000000005
7224,KWT,1992-01-01,8.749,101.75087000000002
7225,KWT,1993-01-01,12.247,142.43261
7226,KWT,1994-01-01,14.357,166.97191
7227,KWT,1995-01-01,14.713,171.11219
7228,KWT,1996-01-01,14.479,168.39077
7229,KWT,1997-01-01,14.616,169.98408
7230,KWT,1998-01-01,16.662,193.77906000000002
7231,KWT,1999-01-01,17.862,207.73506
7232,KWT,2000-01-01,18.558,215.82954
7233,KWT,2001-01-01,19.801,230.28563
7234,KWT,2002-01-01,20.003,232.63489
7235,KWT,2003-01-01,21.436,249.30068000000003
7236,KWT,2004-01-01,23.665,275.22395
7237,KWT,2005-01-01,26.882,312.63766000000004
7238,KWT,2006-01-01,24.714,287.42382
7239,KWT,2007-01-01,23.882,277.74766000000005
7240,KWT,2008-01-01,28.292,329.03596000000005
7241,KWT,2009-01-01,29.435,342.32905
7242,KWT,2010-01-01,31.192,362.76296
7243,KWT,2011-01-01,30.298,352.36574
7244,KWT,2012-01-01,32.759,380.98717000000005
7245,KWT,2013-01-01,27.672,321.82536000000005
7246,KWT,2014-01-01,28.373,329.97799000000003
7247,KWT,2015-01-01,35.556,413.51628
7248,KWT,2016-01-01,37.754,439.07902
7249,KWT,2017-01-01,35.387,411.55081
7250,KWT,2018-01-01,35.288,410.39943999999997
7251,KWT,2019-01-01,37.091,431.36833
7252,KWT,2020-01-01,38.762,450.80206000000004
7253,KWT,2021-01-01,0.0,0.0
7254,KGZ,1960-01-01,0.0,0.0
7255,KGZ,1961-01-01,0.0,0.0
7256,KGZ,1962-01-01,0.0,0.0
7257,KGZ,1963-01-01,0.0,0.0
7258,KGZ,1964-01-01,0.0,0.0
7259,KGZ,1965-01-01,0.0,0.0
7260,KGZ,1966-01-01,0.0,0.0
7261,KGZ,1967-01-01,0.0,0.0
7262,KGZ,1968-01-01,0.0,0.0
7263,KGZ,1969-01-01,0.0,0.0
7264,KGZ,1970-01-01,0.0,0.0
7265,KGZ,1971-01-01,0.0,0.0
7266,KGZ,1972-01-01,0.0,0.0
7267,KGZ,1973-01-01,0.0,0.0
7268,KGZ,1974-01-01,0.0,0.0
7269,KGZ,1975-01-01,0.0,0.0
7270,KGZ,1976-01-01,0.0,0.0
7271,KGZ,1977-01-01,0.0,0.0
7272,KGZ,1978-01-01,0.0,0.0
7273,KGZ,1979-01-01,0.0,0.0
7274,KGZ,1980-01-01,0.0,0.0
7275,KGZ,1981-01-01,0.0,0.0
7276,KGZ,1982-01-01,0.0,0.0
7277,KGZ,1983-01-01,0.0,0.0
7278,KGZ,1984-01-01,0.0,0.0
7279,KGZ,1985-01-01,0.0,0.0
7280,KGZ,1986-01-01,0.0,0.0
7281,KGZ,1987-01-01,0.0,0.0
7282,KGZ,1988-01-01,0.0,0.0
7283,KGZ,1989-01-01,0.0,0.0
7284,KGZ,1990-01-01,7.487,87.07381000000001
7285,KGZ,1991-01-01,6.788,78.94444000000001
7286,KGZ,1992-01-01,4.98,57.91740000000001
7287,KGZ,1993-01-01,3.871,45.01973
7288,KGZ,1994-01-01,2.794,32.494220000000006
7289,KGZ,1995-01-01,2.384,27.725920000000002
7290,KGZ,1996-01-01,2.757,32.06391000000001
7291,KGZ,1997-01-01,2.593,30.15659
7292,KGZ,1998-01-01,2.761,32.11043
7293,KGZ,1999-01-01,2.412,28.051560000000002
7294,KGZ,2000-01-01,2.319,26.96997
7295,KGZ,2001-01-01,2.155,25.062649999999998
7296,KGZ,2002-01-01,2.422,28.167860000000005
7297,KGZ,2003-01-01,2.578,29.98214
7298,KGZ,2004-01-01,2.542,29.56346
7299,KGZ,2005-01-01,2.574,29.93562
7300,KGZ,2006-01-01,2.533,29.45879
7301,KGZ,2007-01-01,2.954,34.35502
7302,KGZ,2008-01-01,3.159,36.73917
7303,KGZ,2009-01-01,2.884,33.54092
7304,KGZ,2010-01-01,2.753,32.017390000000006
7305,KGZ,2011-01-01,3.31,38.4953
7306,KGZ,2012-01-01,4.134,48.07842000000001
7307,KGZ,2013-01-01,3.896,45.310480000000005
7308,KGZ,2014-01-01,4.085,47.50855
7309,KGZ,2015-01-01,3.981,46.29903
7310,KGZ,2016-01-01,3.858,44.86854
7311,KGZ,2017-01-01,3.845,44.71735
7312,KGZ,2018-01-01,4.556,52.98628
7313,KGZ,2019-01-01,4.021,46.764230000000005
7314,KGZ,2020-01-01,3.78,43.9614
7315,KGZ,2021-01-01,0.0,0.0
7316,LBN,1960-01-01,0.0,0.0
7317,LBN,1961-01-01,0.0,0.0
7318,LBN,1962-01-01,0.0,0.0
7319,LBN,1963-01-01,0.0,0.0
7320,LBN,1964-01-01,0.0,0.0
7321,LBN,1965-01-01,0.0,0.0
7322,LBN,1966-01-01,0.0,0.0
7323,LBN,1967-01-01,0.0,0.0
7324,LBN,1968-01-01,0.0,0.0
7325,LBN,1969-01-01,0.0,0.0
7326,LBN,1970-01-01,0.0,0.0
7327,LBN,1971-01-01,1.848,21.492240000000002
7328,LBN,1972-01-01,1.908,22.19004
7329,LBN,1973-01-01,2.378,27.656140000000004
7330,LBN,1974-01-01,2.445,28.43535
7331,LBN,1975-01-01,2.164,25.167320000000004
7332,LBN,1976-01-01,2.32,26.9816
7333,LBN,1977-01-01,1.814,21.09682
7334,LBN,1978-01-01,2.162,25.14406
7335,LBN,1979-01-01,2.33,27.097900000000003
7336,LBN,1980-01-01,2.474,28.772620000000003
7337,LBN,1981-01-01,2.358,27.423540000000003
7338,LBN,1982-01-01,1.786,20.77118
7339,LBN,1983-01-01,1.935,22.504050000000003
7340,LBN,1984-01-01,1.974,22.957620000000002
7341,LBN,1985-01-01,2.329,27.086270000000003
7342,LBN,1986-01-01,2.584,30.051920000000003
7343,LBN,1987-01-01,2.664,30.982320000000005
7344,LBN,1988-01-01,1.979,23.015770000000003
7345,LBN,1989-01-01,1.961,22.806430000000002
7346,LBN,1990-01-01,1.954,22.72502
7347,LBN,1991-01-01,2.418,28.121340000000004
7348,LBN,1992-01-01,2.451,28.50513
7349,LBN,1993-01-01,3.521,40.94923
7350,LBN,1994-01-01,3.858,44.86854
7351,LBN,1995-01-01,4.417,51.36971
7352,LBN,1996-01-01,4.663,54.23069000000001
7353,LBN,1997-01-01,5.25,61.057500000000005
7354,LBN,1998-01-01,5.175,60.18525
7355,LBN,1999-01-01,5.415,62.97645000000001
7356,LBN,2000-01-01,4.923,57.254490000000004
7357,LBN,2001-01-01,5.285,61.46455
7358,LBN,2002-01-01,5.254,61.10402
7359,LBN,2003-01-01,5.251,61.06913000000001
7360,LBN,2004-01-01,5.303,61.67389
7361,LBN,2005-01-01,5.063,58.882690000000004
7362,LBN,2006-01-01,4.704,54.70752
7363,LBN,2007-01-01,4.008,46.613040000000005
7364,LBN,2008-01-01,5.236,60.89468
7365,LBN,2009-01-01,6.673,77.60699000000001
7366,LBN,2010-01-01,6.416,74.61808
7367,LBN,2011-01-01,6.406,74.50178
7368,LBN,2012-01-01,7.244,84.24772
7369,LBN,2013-01-01,7.112,82.71256000000001
7370,LBN,2014-01-01,7.568,88.01584
7371,LBN,2015-01-01,8.312,96.66856
7372,LBN,2016-01-01,8.576,99.73888000000001
7373,LBN,2017-01-01,9.092,105.73996000000001
7374,LBN,2018-01-01,8.57,99.66910000000001
7375,LBN,2019-01-01,8.614,100.18082000000001
7376,LBN,2020-01-01,6.997,81.37511
7377,LBN,2021-01-01,0.0,0.0
7378,LBY,1960-01-01,0.0,0.0
7379,LBY,1961-01-01,0.0,0.0
7380,LBY,1962-01-01,0.0,0.0
7381,LBY,1963-01-01,0.0,0.0
7382,LBY,1964-01-01,0.0,0.0
7383,LBY,1965-01-01,0.0,0.0
7384,LBY,1966-01-01,0.0,0.0
7385,LBY,1967-01-01,0.0,0.0
7386,LBY,1968-01-01,0.0,0.0
7387,LBY,1969-01-01,0.0,0.0
7388,LBY,1970-01-01,0.0,0.0
7389,LBY,1971-01-01,1.57,18.259100000000004
7390,LBY,1972-01-01,2.198,25.56274
7391,LBY,1973-01-01,2.598,30.21474
7392,LBY,1974-01-01,2.898,33.70374
7393,LBY,1975-01-01,3.832,44.56616
7394,LBY,1976-01-01,3.53,41.0539
7395,LBY,1977-01-01,4.34,50.4742
7396,LBY,1978-01-01,5.054,58.778020000000005
7397,LBY,1979-01-01,6.935,80.65405
7398,LBY,1980-01-01,7.05,81.9915
7399,LBY,1981-01-01,8.144,94.71472000000001
7400,LBY,1982-01-01,8.298,96.50574
7401,LBY,1983-01-01,8.236,95.78468000000001
7402,LBY,1984-01-01,8.308,96.62204
7403,LBY,1985-01-01,9.643,112.14809000000001
7404,LBY,1986-01-01,10.086,117.30018000000001
7405,LBY,1987-01-01,11.01,128.0463
7406,LBY,1988-01-01,10.583,123.08029
7407,LBY,1989-01-01,11.49,133.6287
7408,LBY,1990-01-01,11.169,129.89547000000002
7409,LBY,1991-01-01,11.33,131.7679
7410,LBY,1992-01-01,11.273,131.10499000000002
7411,LBY,1993-01-01,11.701,136.08263000000002
7412,LBY,1994-01-01,13.212,153.65556
7413,LBY,1995-01-01,13.987,162.66881
7414,LBY,1996-01-01,14.654,170.42602000000002
7415,LBY,1997-01-01,14.861,172.83343000000002
7416,LBY,1998-01-01,15.264,177.52032
7417,LBY,1999-01-01,14.909,173.39167000000003
7418,LBY,2000-01-01,15.803,183.78889
7419,LBY,2001-01-01,16.611,193.18593
7420,LBY,2002-01-01,17.022,197.96586
7421,LBY,2003-01-01,17.039,198.16357000000002
7422,LBY,2004-01-01,17.49,203.40869999999998
7423,LBY,2005-01-01,18.239,212.11957
7424,LBY,2006-01-01,17.149,199.44287000000003
7425,LBY,2007-01-01,14.419,167.69297000000003
7426,LBY,2008-01-01,16.07,186.8941
7427,LBY,2009-01-01,17.716,206.03708000000003
7428,LBY,2010-01-01,20.334,236.48442
7429,LBY,2011-01-01,16.689,194.09307
7430,LBY,2012-01-01,19.176,223.01688
7431,LBY,2013-01-01,17.322,201.45486
7432,LBY,2014-01-01,22.811,265.29193000000004
7433,LBY,2015-01-01,18.319,213.04997
7434,LBY,2016-01-01,18.154,211.13102
7435,LBY,2017-01-01,17.506,203.59478000000001
7436,LBY,2018-01-01,17.153,199.48939
7437,LBY,2019-01-01,22.366,260.11658
7438,LBY,2020-01-01,16.302,189.59226
7439,LBY,2021-01-01,0.0,0.0
7440,MNG,1960-01-01,0.0,0.0
7441,MNG,1961-01-01,0.0,0.0
7442,MNG,1962-01-01,0.0,0.0
7443,MNG,1963-01-01,0.0,0.0
7444,MNG,1964-01-01,0.0,0.0
7445,MNG,1965-01-01,0.0,0.0
7446,MNG,1966-01-01,0.0,0.0
7447,MNG,1967-01-01,0.0,0.0
7448,MNG,1968-01-01,0.0,0.0
7449,MNG,1969-01-01,0.0,0.0
7450,MNG,1970-01-01,0.0,0.0
7451,MNG,1971-01-01,0.0,0.0
7452,MNG,1972-01-01,0.0,0.0
7453,MNG,1973-01-01,0.0,0.0
7454,MNG,1974-01-01,0.0,0.0
7455,MNG,1975-01-01,0.0,0.0
7456,MNG,1976-01-01,0.0,0.0
7457,MNG,1977-01-01,0.0,0.0
7458,MNG,1978-01-01,0.0,0.0
7459,MNG,1979-01-01,0.0,0.0
7460,MNG,1980-01-01,0.0,0.0
7461,MNG,1981-01-01,0.0,0.0
7462,MNG,1982-01-01,0.0,0.0
7463,MNG,1983-01-01,0.0,0.0
7464,MNG,1984-01-01,0.0,0.0
7465,MNG,1985-01-01,3.122,36.30886
7466,MNG,1986-01-01,3.366,39.14658000000001
7467,MNG,1987-01-01,3.551,41.29813000000001
7468,MNG,1988-01-01,3.784,44.00792
7469,MNG,1989-01-01,3.587,41.71681
7470,MNG,1990-01-01,3.408,39.635040000000004
7471,MNG,1991-01-01,3.816,44.38008
7472,MNG,1992-01-01,3.34,38.8442
7473,MNG,1993-01-01,3.124,36.33212
7474,MNG,1994-01-01,2.701,31.412630000000004
7475,MNG,1995-01-01,2.695,31.34285
7476,MNG,1996-01-01,2.27,26.400100000000002
7477,MNG,1997-01-01,2.223,25.85349
7478,MNG,1998-01-01,2.241,26.06283
7479,MNG,1999-01-01,2.244,26.097720000000006
7480,MNG,2000-01-01,2.397,27.87711
7481,MNG,2001-01-01,2.415,28.086450000000003
7482,MNG,2002-01-01,2.586,30.07518
7483,MNG,2003-01-01,2.526,29.37738
7484,MNG,2004-01-01,2.601,30.249630000000003
7485,MNG,2005-01-01,2.996,34.84348
7486,MNG,2006-01-01,3.408,39.635040000000004
7487,MNG,2007-01-01,3.571,41.530730000000005
7488,MNG,2008-01-01,3.585,41.69355
7489,MNG,2009-01-01,3.726,43.333380000000005
7490,MNG,2010-01-01,3.946,45.891980000000004
7491,MNG,2011-01-01,4.319,50.22997
7492,MNG,2012-01-01,4.489,52.20707
7493,MNG,2013-01-01,5.139,59.76657000000001
7494,MNG,2014-01-01,5.289,61.511070000000004
7495,MNG,2015-01-01,4.653,54.11439
7496,MNG,2016-01-01,4.969,57.78947000000001
7497,MNG,2017-01-01,5.113,59.46419000000001
7498,MNG,2018-01-01,5.747,66.83761
7499,MNG,2019-01-01,6.655,77.39765000000001
7500,MNG,2020-01-01,6.092,70.84996
7501,MNG,2021-01-01,0.0,0.0
7502,MAR,1960-01-01,0.0,0.0
7503,MAR,1961-01-01,0.0,0.0
7504,MAR,1962-01-01,0.0,0.0
7505,MAR,1963-01-01,0.0,0.0
7506,MAR,1964-01-01,0.0,0.0
7507,MAR,1965-01-01,0.0,0.0
7508,MAR,1966-01-01,0.0,0.0
7509,MAR,1967-01-01,0.0,0.0
7510,MAR,1968-01-01,0.0,0.0
7511,MAR,1969-01-01,0.0,0.0
7512,MAR,1970-01-01,0.0,0.0
7513,MAR,1971-01-01,2.955,34.36665
7514,MAR,1972-01-01,3.183,37.01829
7515,MAR,1973-01-01,3.524,40.984120000000004
7516,MAR,1974-01-01,3.821,44.438230000000004
7517,MAR,1975-01-01,3.961,46.066430000000004
7518,MAR,1976-01-01,4.28,49.77640000000001
7519,MAR,1977-01-01,4.706,54.73078000000001
7520,MAR,1978-01-01,4.989,58.02207
7521,MAR,1979-01-01,5.322,61.89486000000001
7522,MAR,1980-01-01,5.407,62.883410000000005
7523,MAR,1981-01-01,5.431,63.162530000000004
7524,MAR,1982-01-01,5.653,65.74439
7525,MAR,1983-01-01,5.88,68.3844
7526,MAR,1984-01-01,6.064,70.52432
7527,MAR,1985-01-01,6.18,71.8734
7528,MAR,1986-01-01,6.373,74.11799
7529,MAR,1987-01-01,6.537,76.02531
7530,MAR,1988-01-01,6.862,79.80506000000001
7531,MAR,1989-01-01,7.451,86.65513
7532,MAR,1990-01-01,7.619,88.60897
7533,MAR,1991-01-01,8.006,93.10978000000001
7534,MAR,1992-01-01,8.481,98.63403000000001
7535,MAR,1993-01-01,8.801,102.35563
7536,MAR,1994-01-01,9.425,109.61275000000002
7537,MAR,1995-01-01,9.338,108.60094
7538,MAR,1996-01-01,9.814,114.13682000000001
7539,MAR,1997-01-01,10.116,117.64908
7540,MAR,1998-01-01,10.31,119.90530000000001
7541,MAR,1999-01-01,10.962,127.48806
7542,MAR,2000-01-01,11.019,128.15097
7543,MAR,2001-01-01,11.681,135.85003
7544,MAR,2002-01-01,11.873,138.08299
7545,MAR,2003-01-01,11.821,137.47823
7546,MAR,2004-01-01,14.005,162.87815000000003
7547,MAR,2005-01-01,14.827,172.43801000000002
7548,MAR,2006-01-01,15.082,175.40366000000003
7549,MAR,2007-01-01,15.561,180.97443
7550,MAR,2008-01-01,16.165,187.99895
7551,MAR,2009-01-01,16.281,189.34803
7552,MAR,2010-01-01,17.08,198.6404
7553,MAR,2011-01-01,18.41,214.1083
7554,MAR,2012-01-01,18.669,217.12047
7555,MAR,2013-01-01,18.729,217.81827
7556,MAR,2014-01-01,19.004,221.01652000000004
7557,MAR,2015-01-01,19.49,226.6687
7558,MAR,2016-01-01,19.545,227.30835000000005
7559,MAR,2017-01-01,20.473,238.10099
7560,MAR,2018-01-01,20.686,240.57818
7561,MAR,2019-01-01,22.251,258.77913
7562,MAR,2020-01-01,21.044,244.74172000000002
7563,MAR,2021-01-01,0.0,0.0
7564,MMR,1960-01-01,0.0,0.0
7565,MMR,1961-01-01,0.0,0.0
7566,MMR,1962-01-01,0.0,0.0
7567,MMR,1963-01-01,0.0,0.0
7568,MMR,1964-01-01,0.0,0.0
7569,MMR,1965-01-01,0.0,0.0
7570,MMR,1966-01-01,0.0,0.0
7571,MMR,1967-01-01,0.0,0.0
7572,MMR,1968-01-01,0.0,0.0
7573,MMR,1969-01-01,0.0,0.0
7574,MMR,1970-01-01,0.0,0.0
7575,MMR,1971-01-01,7.906,91.94678
7576,MMR,1972-01-01,8.041,93.51683000000001
7577,MMR,1973-01-01,7.919,92.09797
7578,MMR,1974-01-01,8.243,95.86609000000001
7579,MMR,1975-01-01,8.383,97.49428999999999
7580,MMR,1976-01-01,8.693,101.09959
7581,MMR,1977-01-01,8.877,103.23951000000001
7582,MMR,1978-01-01,8.992,104.57696000000001
7583,MMR,1979-01-01,9.168,106.62384
7584,MMR,1980-01-01,9.424,109.60112
7585,MMR,1981-01-01,9.559,111.17117
7586,MMR,1982-01-01,9.757,113.47391
7587,MMR,1983-01-01,9.879,114.89277
7588,MMR,1984-01-01,10.229,118.96327
7589,MMR,1985-01-01,10.993,127.84859000000002
7590,MMR,1986-01-01,11.212,130.39556000000002
7591,MMR,1987-01-01,10.775,125.31325000000001
7592,MMR,1988-01-01,10.657,123.94091
7593,MMR,1989-01-01,10.94,127.2322
7594,MMR,1990-01-01,10.681,124.22003
7595,MMR,1991-01-01,10.503,122.14989000000001
7596,MMR,1992-01-01,10.829,125.94127000000002
7597,MMR,1993-01-01,10.742,124.92946000000002
7598,MMR,1994-01-01,11.419,132.80297000000002
7599,MMR,1995-01-01,11.811,137.36193
7600,MMR,1996-01-01,11.833,137.61779
7601,MMR,1997-01-01,12.082,140.51366000000002
7602,MMR,1998-01-01,12.41,144.3283
7603,MMR,1999-01-01,12.451,144.80513000000002
7604,MMR,2000-01-01,12.841,149.34083
7605,MMR,2001-01-01,12.547,145.92161000000002
7606,MMR,2002-01-01,12.969,150.82947000000001
7607,MMR,2003-01-01,14.066,163.58758000000003
7608,MMR,2004-01-01,14.814,172.28682
7609,MMR,2005-01-01,14.838,172.56594
7610,MMR,2006-01-01,15.021,174.69423000000003
7611,MMR,2007-01-01,15.566,181.03258000000002
7612,MMR,2008-01-01,14.967,174.06621
7613,MMR,2009-01-01,14.139,164.43657000000002
7614,MMR,2010-01-01,13.901,161.66863
7615,MMR,2011-01-01,14.082,163.77366
7616,MMR,2012-01-01,15.388,178.96244000000002
7617,MMR,2013-01-01,16.181,188.18503
7618,MMR,2014-01-01,17.735,206.25805
7619,MMR,2015-01-01,18.299,212.81737
7620,MMR,2016-01-01,19.602,227.97126000000003
7621,MMR,2017-01-01,22.494,261.60522000000003
7622,MMR,2018-01-01,22.635,263.24505000000005
7623,MMR,2019-01-01,22.628,263.16364000000004
7624,MMR,2020-01-01,22.671,263.66373
7625,MMR,2021-01-01,0.0,0.0
7626,NAM,1960-01-01,0.0,0.0
7627,NAM,1961-01-01,0.0,0.0
7628,NAM,1962-01-01,0.0,0.0
7629,NAM,1963-01-01,0.0,0.0
7630,NAM,1964-01-01,0.0,0.0
7631,NAM,1965-01-01,0.0,0.0
7632,NAM,1966-01-01,0.0,0.0
7633,NAM,1967-01-01,0.0,0.0
7634,NAM,1968-01-01,0.0,0.0
7635,NAM,1969-01-01,0.0,0.0
7636,NAM,1970-01-01,0.0,0.0
7637,NAM,1971-01-01,0.0,0.0
7638,NAM,1972-01-01,0.0,0.0
7639,NAM,1973-01-01,0.0,0.0
7640,NAM,1974-01-01,0.0,0.0
7641,NAM,1975-01-01,0.0,0.0
7642,NAM,1976-01-01,0.0,0.0
7643,NAM,1977-01-01,0.0,0.0
7644,NAM,1978-01-01,0.0,0.0
7645,NAM,1979-01-01,0.0,0.0
7646,NAM,1980-01-01,0.0,0.0
7647,NAM,1981-01-01,0.0,0.0
7648,NAM,1982-01-01,0.0,0.0
7649,NAM,1983-01-01,0.0,0.0
7650,NAM,1984-01-01,0.0,0.0
7651,NAM,1985-01-01,0.0,0.0
7652,NAM,1986-01-01,0.0,0.0
7653,NAM,1987-01-01,0.0,0.0
7654,NAM,1988-01-01,0.0,0.0
7655,NAM,1989-01-01,0.0,0.0
7656,NAM,1990-01-01,0.0,0.0
7657,NAM,1991-01-01,0.683,7.943290000000001
7658,NAM,1992-01-01,0.723,8.40849
7659,NAM,1993-01-01,0.779,9.05977
7660,NAM,1994-01-01,0.837,9.73431
7661,NAM,1995-01-01,0.915,10.64145
7662,NAM,1996-01-01,0.982,11.42066
7663,NAM,1997-01-01,1.002,11.653260000000001
7664,NAM,1998-01-01,1.04,12.095200000000002
7665,NAM,1999-01-01,1.032,12.002160000000002
7666,NAM,2000-01-01,1.045,12.15335
7667,NAM,2001-01-01,1.23,14.3049
